Severity,temperature,humidity,visibility,wind_speed,weather,Junction,traffic_signal
2,79.0,25.0,10.0,10.4,2,1,0
2,72.0,38.0,10.0,15.0,2,0,0
3,72.0,38.0,10.0,15.0,2,0,0
2,79.0,25.0,10.0,10.4,2,1,0
2,64.4,37.0,10.0,9.2,2,0,0
3,66.9,61.0,10.0,15.0,28,0,0
3,73.0,34.0,10.0,15.0,2,0,0
2,77.0,26.0,10.0,9.2,2,0,0
2,77.0,26.0,10.0,9.2,2,0,0
2,75.2,27.0,9.0,12.7,2,0,1
2,77.0,28.0,10.0,13.8,2,0,0
2,69.1,57.0,10.0,8.1,2,0,0
2,66.0,56.0,10.0,13.8,2,0,0
2,81.0,16.0,10.0,12.7,28,0,0
3,66.0,56.0,10.0,13.8,2,1,0
2,69.1,57.0,10.0,8.1,2,1,0
2,77.0,24.0,9.0,13.8,2,0,0
2,77.0,29.0,10.0,17.3,2,0,0
2,89.6,11.0,10.0,8.1,25,0,0
2,77.0,29.0,10.0,17.3,2,0,0
2,73.0,42.0,10.0,16.1,28,0,1
2,73.0,42.0,10.0,16.1,28,0,0
2,79.0,27.0,10.0,13.8,2,0,0
2,79.0,27.0,10.0,13.8,2,0,0
2,77.0,24.0,10.0,10.4,2,0,0
2,81.0,18.0,10.0,18.4,2,1,0
3,77.0,29.0,10.0,17.3,2,0,0
3,77.0,29.0,10.0,17.3,2,1,0
2,81.0,18.0,10.0,10.4,25,1,0
3,66.9,63.0,10.0,19.6,28,0,0
3,68.0,59.0,10.0,17.3,33,0,0
2,73.0,39.0,10.0,19.6,28,0,0
2,84.0,11.0,10.0,15.0,2,0,0
2,68.0,12.0,10.0,3.5,2,0,0
2,71.6,50.0,10.0,17.3,2,0,0
2,68.0,46.0,10.0,8.1,33,1,0
3,68.0,59.0,10.0,17.3,33,0,0
2,80.6,23.0,10.0,17.3,2,0,0
2,78.1,18.0,10.0,20.7,2,0,0
2,70.0,57.0,10.0,6.9,2,0,0
3,77.0,29.0,8.0,17.3,2,0,0
2,77.0,29.0,8.0,17.3,2,0,1
2,75.9,33.0,10.0,20.7,2,0,0
2,77.0,29.0,8.0,17.3,2,0,1
2,80.6,24.0,10.0,11.5,33,0,0
2,68.0,16.0,10.0,10.4,2,0,1
3,68.0,56.0,10.0,18.4,28,0,0
3,68.0,56.0,10.0,18.4,28,0,0
3,69.1,45.0,10.0,12.7,2,0,0
2,75.9,33.0,10.0,20.7,2,0,0
2,79.0,22.0,10.0,18.4,2,0,0
2,80.6,24.0,10.0,11.5,33,0,1
3,72.0,29.0,10.0,8.1,2,0,0
3,69.1,38.0,10.0,16.1,28,0,0
3,72.0,29.0,10.0,8.1,2,0,0
3,64.9,54.0,10.0,21.9,2,0,0
3,73.9,34.0,10.0,10.4,2,0,0
3,69.8,43.0,10.0,13.8,2,0,0
2,64.9,54.0,10.0,16.1,2,0,0
3,64.9,54.0,10.0,21.9,2,0,0
3,72.0,29.0,10.0,8.1,2,0,0
3,72.0,29.0,10.0,8.1,2,0,0
2,62.1,62.0,10.0,17.3,2,0,0
3,64.4,52.0,10.0,20.7,28,0,0
3,64.0,48.0,10.0,15.0,2,0,0
2,69.1,42.0,10.0,13.8,2,0,0
3,62.1,62.0,10.0,17.3,2,0,0
2,68.0,35.0,10.0,6.9,2,1,0
2,66.2,40.0,10.0,15.0,28,0,0
2,66.2,40.0,10.0,15.0,28,0,0
2,69.1,42.0,10.0,13.8,2,0,0
3,61.0,64.0,10.0,18.4,2,0,0
2,61.0,64.0,10.0,18.4,2,0,1
3,59.0,69.0,10.0,16.1,2,0,0
2,64.0,50.0,10.0,13.8,2,0,0
2,64.4,49.0,10.0,8.1,2,0,0
2,66.2,43.0,10.0,10.4,2,0,1
2,66.2,30.0,10.0,8.1,2,0,0
2,63.0,48.0,10.0,13.8,28,1,0
3,66.2,43.0,10.0,10.4,2,0,0
2,64.0,45.0,10.0,18.4,2,0,1
2,62.6,48.0,10.0,11.5,2,0,0
2,64.9,40.0,10.0,9.2,2,0,0
2,64.9,40.0,10.0,9.2,2,0,0
2,64.0,45.0,10.0,18.4,2,0,0
3,59.0,67.0,10.0,8.1,2,0,0
2,61.0,54.0,10.0,4.6,2,1,0
2,61.0,54.0,10.0,4.6,2,0,0
2,62.1,56.0,10.0,10.4,2,0,1
2,64.4,32.0,10.0,13.8,2,0,0
3,61.0,72.0,10.0,23.0,28,0,0
3,62.6,52.0,10.0,9.2,2,0,1
2,62.6,52.0,10.0,9.2,2,0,1
2,62.1,56.0,10.0,10.4,2,1,0
2,62.1,53.0,10.0,21.9,2,0,0
2,62.1,48.0,10.0,11.5,2,1,0
3,61.0,72.0,10.0,23.0,28,0,0
2,62.1,50.0,10.0,9.2,2,0,0
3,59.0,69.0,10.0,13.8,2,0,0
2,55.9,84.0,10.0,4.6,2,0,0
3,57.9,72.0,10.0,16.1,2,0,0
2,60.1,62.0,10.0,20.7,2,0,0
2,59.0,67.0,10.0,10.4,2,0,0
2,59.0,69.0,10.0,13.8,2,0,0
2,57.0,81.0,10.0,11.5,2,0,0
2,57.0,81.0,10.0,11.5,2,0,0
3,59.0,55.0,10.0,4.6,33,0,0
2,54.0,90.0,10.0,3.5,2,0,0
2,59.0,59.0,10.0,8.1,2,0,0
3,59.0,55.0,10.0,4.6,33,0,0
3,57.0,77.0,10.0,12.7,2,0,0
2,61.0,42.0,10.0,8.1,2,0,0
3,62.6,42.0,10.0,5.8,2,1,0
3,57.0,74.0,10.0,13.8,28,0,0
2,54.0,64.0,10.0,4.6,2,1,0
3,57.0,77.0,10.0,12.7,25,0,0
2,60.1,51.0,10.0,5.8,2,0,0
2,57.0,69.0,10.0,10.4,2,0,0
2,57.9,65.0,10.0,4.6,2,0,0
3,52.9,71.0,10.0,11.5,2,1,0
2,57.9,70.0,10.0,10.4,28,0,0
2,61.0,60.0,10.0,13.8,2,0,0
3,61.0,62.0,10.0,5.8,2,1,0
3,57.9,65.0,10.0,5.8,33,1,0
2,66.2,49.0,10.0,6.9,2,0,0
3,63.0,50.0,10.0,3.5,2,1,0
2,63.0,54.0,10.0,9.2,25,0,0
2,57.9,62.0,10.0,10.4,2,0,0
3,64.9,52.0,10.0,10.4,28,1,0
3,64.0,46.0,10.0,8.1,33,0,0
3,61.0,56.0,10.0,6.9,2,1,0
2,57.2,59.0,10.0,4.6,2,0,1
3,63.0,46.0,10.0,10.4,2,0,0
3,61.0,56.0,10.0,6.9,2,0,0
2,64.9,48.0,10.0,11.5,2,0,0
2,64.0,46.0,10.0,12.7,28,0,0
2,63.0,46.0,10.0,10.4,2,1,0
2,66.2,49.0,10.0,6.9,2,0,0
3,64.9,52.0,10.0,10.4,28,0,0
2,60.1,69.0,10.0,3.5,2,0,0
2,62.6,48.0,10.0,4.6,2,0,0
3,66.0,38.0,10.0,6.9,2,0,0
2,64.4,52.0,10.0,8.1,25,0,1
2,64.0,60.0,10.0,8.1,2,1,0
3,61.0,52.0,10.0,3.5,2,0,0
3,62.6,48.0,9.0,5.8,2,0,0
3,62.6,48.0,9.0,5.8,2,0,0
2,62.6,48.0,10.0,4.6,2,0,0
2,62.6,48.0,9.0,5.8,2,0,0
2,62.6,48.0,9.0,5.8,2,0,0
2,66.0,38.0,10.0,6.9,2,1,0
3,64.9,50.0,10.0,6.9,33,0,0
3,64.9,50.0,10.0,6.9,33,0,0
3,64.9,48.0,10.0,10.4,2,0,0
2,62.6,48.0,9.0,5.8,2,0,0
2,62.6,48.0,9.0,5.8,2,0,0
2,64.0,60.0,10.0,8.1,2,0,0
2,62.6,48.0,10.0,4.6,2,0,1
2,62.6,48.0,10.0,4.6,2,0,0
3,64.0,60.0,10.0,11.5,28,0,0
3,64.0,60.0,10.0,11.5,28,0,0
2,66.0,38.0,10.0,6.9,2,1,0
3,64.4,52.0,10.0,8.1,25,0,0
3,62.6,48.0,10.0,4.6,2,0,0
2,64.9,48.0,10.0,10.4,2,0,0
2,62.6,48.0,10.0,4.6,2,0,0
3,66.0,38.0,10.0,6.9,2,0,0
2,71.6,33.0,10.0,17.3,2,1,0
2,60.1,72.0,10.0,13.8,25,0,0
3,64.9,48.0,10.0,10.4,2,0,0
3,66.9,44.0,10.0,8.1,2,0,0
2,62.6,48.0,10.0,4.6,2,0,0
2,57.2,51.0,10.0,5.8,2,0,0
2,66.9,42.0,10.0,9.2,2,0,0
2,66.2,46.0,10.0,4.6,2,0,0
2,66.2,49.0,10.0,11.5,33,1,0
2,64.0,60.0,10.0,15.0,28,0,0
2,66.2,46.0,10.0,4.6,2,0,0
2,69.1,39.0,10.0,5.8,2,0,0
3,66.9,47.0,10.0,15.0,2,0,0
2,66.9,42.0,10.0,9.2,2,0,0
2,71.6,35.0,10.0,10.4,2,0,0
3,66.9,47.0,10.0,15.0,2,1,0
2,69.8,49.0,10.0,11.5,28,0,0
3,66.9,47.0,10.0,15.0,2,1,0
2,66.0,52.0,10.0,6.9,2,0,1
3,69.8,49.0,10.0,11.5,28,1,0
2,66.0,52.0,10.0,6.9,2,1,0
2,66.9,42.0,10.0,9.2,2,0,0
3,66.9,52.0,10.0,12.7,28,1,0
3,66.9,47.0,10.0,15.0,2,0,0
3,66.9,47.0,10.0,15.0,2,0,1
3,66.9,47.0,10.0,15.0,2,1,0
2,68.0,43.0,10.0,13.8,2,0,0
2,66.2,43.0,9.0,4.6,2,0,0
2,66.0,52.0,10.0,16.1,28,0,0
2,68.0,45.0,10.0,12.7,2,0,1
3,72.0,28.0,10.0,3.5,2,0,0
2,71.1,34.0,10.0,17.3,2,0,0
2,68.0,43.0,10.0,4.6,2,0,0
2,68.0,52.0,10.0,10.4,2,0,0
3,66.2,49.0,10.0,11.5,33,0,0
2,70.0,44.0,10.0,13.8,2,0,0
2,64.9,58.0,10.0,17.3,33,0,0
3,69.1,49.0,10.0,11.5,28,0,0
2,70.0,38.0,10.0,12.7,2,1,0
2,68.0,52.0,10.0,10.4,2,0,0
3,70.0,57.0,10.0,13.8,28,0,0
2,72.0,44.0,10.0,18.4,2,0,0
2,71.6,33.0,10.0,9.2,2,0,1
2,72.0,44.0,10.0,18.4,2,0,0
2,72.0,34.0,10.0,10.4,2,1,0
3,75.9,40.0,10.0,18.4,2,1,0
2,75.9,25.0,10.0,15.0,2,0,0
2,69.8,49.0,10.0,20.7,28,0,0
2,72.0,40.0,10.0,12.7,2,0,0
2,71.6,41.0,10.0,17.3,2,0,0
2,75.0,28.0,10.0,4.6,2,0,0
2,75.0,28.0,10.0,4.6,2,0,0
2,69.8,43.0,10.0,20.7,28,0,0
2,73.4,29.0,10.0,5.8,28,0,0
2,73.4,27.0,10.0,5.8,2,0,0
2,69.8,40.0,10.0,6.9,2,0,0
3,71.1,34.0,10.0,13.8,2,0,0
2,64.9,61.0,10.0,13.8,2,0,0
2,73.9,32.0,10.0,19.6,28,0,0
2,66.2,52.0,10.0,21.9,28,0,1
3,69.1,45.0,10.0,17.3,28,0,0
3,69.1,45.0,10.0,17.3,28,1,0
2,69.1,45.0,10.0,17.3,28,0,0
2,62.1,70.0,10.0,12.7,25,0,0
2,73.9,26.0,10.0,9.2,2,0,0
2,73.9,26.0,10.0,9.2,2,1,0
3,70.0,31.0,10.0,5.8,2,0,0
2,70.0,41.0,10.0,16.1,2,0,0
2,71.6,31.0,10.0,6.9,28,0,0
3,68.0,35.0,10.0,3.5,2,0,0
3,66.0,52.0,10.0,18.4,2,0,0
2,62.6,52.0,10.0,5.8,2,0,0
2,61.0,64.0,10.0,9.2,28,0,0
3,64.4,42.0,10.0,5.8,2,0,0
3,59.0,72.0,10.0,4.6,2,0,0
3,57.9,78.0,10.0,12.7,28,0,0
3,59.0,72.0,10.0,4.6,2,0,0
2,61.0,62.0,10.0,6.9,2,0,0
3,62.1,58.0,10.0,9.2,2,0,0
2,59.0,75.0,10.0,8.1,2,0,0
3,64.0,45.0,10.0,5.8,2,1,0
2,57.9,78.0,10.0,12.7,28,0,0
3,61.0,62.0,10.0,6.9,2,0,0
3,62.6,45.0,10.0,3.5,2,0,0
2,62.6,45.0,10.0,3.5,2,0,1
2,60.8,48.0,10.0,4.6,2,0,0
2,57.2,63.0,10.0,5.8,2,0,0
3,60.1,83.0,10.0,9.2,2,0,0
2,55.9,67.0,10.0,3.5,2,0,0
3,57.0,72.0,10.0,4.6,2,0,0
2,55.9,67.0,10.0,3.5,2,0,0
3,55.0,74.0,10.0,4.6,2,0,0
3,60.1,83.0,10.0,6.9,2,1,0
2,48.0,100.0,0.5,3.5,7,0,1
2,52.0,89.0,10.0,3.5,28,0,1
2,53.1,71.0,10.0,9.2,2,0,0
3,55.0,89.0,10.0,3.5,28,0,0
2,54.5,72.0,10.0,4.6,2,0,1
3,57.0,62.0,10.0,5.8,2,1,0
3,57.0,62.0,10.0,5.8,2,1,0
3,57.0,62.0,10.0,5.8,2,0,0
2,57.2,59.0,9.0,6.9,2,0,1
2,64.9,54.0,10.0,3.5,28,0,0
2,66.0,47.0,10.0,5.8,33,0,0
3,70.0,36.0,10.0,3.5,2,0,0
2,66.0,40.0,10.0,5.8,2,1,0
2,68.0,43.0,10.0,10.4,2,0,0
2,68.0,43.0,10.0,10.4,2,0,0
2,57.0,81.0,10.0,3.5,2,0,0
3,62.1,70.0,10.0,5.8,28,0,0
2,66.9,47.0,10.0,10.4,2,0,0
2,68.0,28.0,10.0,5.8,2,0,1
2,66.9,45.0,10.0,8.1,2,0,0
2,72.0,37.0,10.0,5.8,33,0,0
2,66.9,45.0,10.0,8.1,2,0,0
3,64.0,70.0,10.0,6.9,28,0,0
3,64.0,70.0,10.0,6.9,28,1,0
2,66.2,56.0,10.0,3.5,33,0,0
2,71.1,39.0,10.0,11.5,2,0,0
2,66.0,60.0,10.0,5.8,28,0,0
2,66.0,52.0,10.0,4.6,2,0,0
2,69.1,44.0,10.0,6.9,28,0,0
2,64.0,60.0,10.0,3.5,2,0,0
2,66.2,56.0,10.0,3.5,33,0,0
2,66.0,52.0,10.0,4.6,2,0,0
3,70.0,32.0,10.0,5.8,2,0,0
3,69.8,33.0,10.0,9.2,2,0,0
2,70.0,41.0,10.0,3.5,2,0,0
3,69.1,44.0,10.0,6.9,28,1,0
2,69.8,27.0,10.0,5.8,28,0,0
2,75.9,25.0,10.0,6.9,33,0,0
2,69.8,56.0,10.0,4.6,33,1,1
3,70.0,46.0,10.0,5.8,2,0,0
2,73.9,32.0,10.0,9.2,25,0,1
2,72.0,44.0,10.0,8.1,2,0,1
2,73.4,38.0,10.0,9.2,2,0,0
3,71.6,31.0,10.0,10.4,2,0,0
3,66.0,65.0,10.0,6.9,9,0,0
3,70.0,46.0,10.0,5.8,2,0,0
2,75.2,31.0,5.0,3.5,9,0,0
3,66.9,61.0,10.0,5.8,33,0,0
3,71.6,29.0,9.0,8.1,2,0,0
3,73.9,28.0,10.0,9.2,2,0,0
2,75.9,25.0,10.0,6.9,33,1,0
2,66.9,61.0,10.0,5.8,33,0,0
2,71.1,34.0,10.0,4.6,2,0,0
3,66.9,63.0,10.0,6.9,28,0,0
2,68.0,55.0,10.0,8.1,2,0,0
2,78.1,24.0,10.0,12.7,2,1,0
2,78.1,24.0,10.0,12.7,2,1,0
2,75.2,25.0,10.0,9.2,28,0,0
3,75.9,30.0,10.0,9.2,28,0,0
3,71.1,42.0,10.0,8.1,2,0,0
2,81.0,18.0,10.0,13.8,2,0,1
2,66.9,57.0,10.0,8.1,2,0,0
2,78.8,18.0,10.0,15.0,2,0,0
2,78.8,18.0,10.0,15.0,2,0,1
2,78.8,18.0,10.0,15.0,2,0,1
3,75.9,29.0,10.0,13.8,2,0,0
2,78.8,18.0,10.0,15.0,2,0,0
3,73.0,46.0,10.0,17.3,28,1,0
3,82.9,20.0,10.0,5.8,2,0,0
3,82.9,20.0,10.0,5.8,2,0,0
2,79.0,29.0,10.0,16.1,2,0,0
2,70.0,53.0,10.0,5.8,2,0,0
3,82.9,20.0,10.0,5.8,2,0,0
2,79.0,23.0,10.0,17.3,33,0,0
2,81.0,16.0,10.0,9.2,2,0,1
3,72.0,48.0,10.0,17.3,25,1,0
2,71.1,44.0,10.0,13.8,2,0,0
3,82.9,18.0,10.0,13.8,2,0,0
3,79.0,30.0,10.0,12.7,2,0,0
2,80.6,20.0,10.0,9.2,28,0,0
3,71.1,44.0,10.0,13.8,2,0,0
3,71.1,44.0,10.0,13.8,2,0,0
2,73.0,37.0,10.0,21.9,17,0,0
3,82.9,13.0,10.0,11.5,2,0,0
2,82.9,13.0,10.0,11.5,2,0,0
2,82.0,18.0,10.0,12.7,2,0,0
2,77.0,28.0,10.0,11.5,2,0,1
2,82.0,22.0,10.0,4.6,2,1,0
2,70.0,44.0,10.0,13.8,2,0,1
2,80.1,25.0,10.0,12.7,2,0,0
3,77.0,29.0,10.0,15.0,2,0,1
3,77.0,29.0,10.0,15.0,2,0,0
3,77.0,29.0,10.0,15.0,2,0,0
2,80.6,16.0,10.0,8.1,28,0,0
2,80.6,16.0,10.0,8.1,28,0,0
3,70.0,53.0,10.0,11.5,25,0,0
3,73.0,30.0,10.0,11.5,2,0,0
2,77.0,18.0,10.0,5.8,2,0,0
3,70.0,36.0,10.0,6.9,2,1,0
2,68.0,47.0,10.0,11.5,2,0,0
3,75.2,21.0,10.0,6.9,25,0,0
2,66.9,51.0,10.0,13.8,33,0,0
3,77.0,29.0,10.0,15.0,2,1,0
3,64.0,60.0,10.0,6.9,2,0,0
3,64.0,70.0,10.0,11.5,33,0,0
3,66.0,54.0,10.0,11.5,2,0,0
2,62.1,65.0,10.0,4.6,2,0,0
2,66.2,46.0,10.0,3.5,2,0,0
3,64.0,70.0,10.0,11.5,33,0,0
2,75.0,31.0,10.0,9.2,2,0,0
2,64.9,58.0,10.0,5.8,2,0,1
2,66.2,52.0,10.0,6.9,2,0,0
3,64.0,60.0,10.0,6.9,2,0,0
2,70.0,36.0,10.0,5.8,2,1,0
3,64.0,70.0,10.0,3.5,28,0,0
3,70.0,36.0,10.0,5.8,2,0,0
3,64.0,63.0,10.0,5.8,33,0,0
3,64.0,63.0,10.0,5.8,33,0,0
3,64.0,63.0,10.0,5.8,33,0,0
2,64.0,63.0,10.0,5.8,33,0,0
2,64.9,48.0,10.0,4.6,2,0,0
2,68.0,35.0,10.0,4.6,2,0,1
2,62.2,66.0,10.0,10.4,2,0,0
2,62.2,66.0,10.0,10.4,2,0,1
3,63.0,56.0,10.0,3.5,2,0,0
2,55.4,47.0,10.0,5.8,2,0,0
3,61.0,78.0,10.0,4.6,28,0,0
2,60.1,75.0,10.0,5.8,2,0,1
2,62.6,63.0,10.0,3.5,2,0,0
2,63.0,60.0,10.0,6.9,2,0,0
3,63.0,60.0,10.0,5.8,2,1,0
3,57.9,84.0,10.0,5.8,2,0,0
2,59.0,67.0,10.0,3.5,2,0,0
3,62.6,55.0,10.0,5.8,2,0,0
3,71.1,39.0,10.0,5.8,2,0,0
2,72.0,49.0,10.0,3.5,2,0,0
2,72.0,49.0,10.0,3.5,2,0,1
2,75.9,43.0,10.0,3.5,2,1,0
3,72.0,49.0,10.0,3.5,2,1,0
2,75.9,43.0,10.0,3.5,2,0,1
3,79.0,35.0,10.0,3.5,2,1,0
3,84.0,34.0,10.0,8.1,2,1,0
2,81.0,36.0,10.0,10.4,28,0,1
3,88.7,26.0,10.0,11.5,2,0,0
3,88.0,25.0,10.0,5.8,2,0,0
2,84.9,34.0,10.0,10.4,2,0,1
3,88.0,25.0,10.0,5.8,2,0,0
3,87.1,27.0,10.0,6.9,2,0,0
3,87.1,27.0,10.0,6.9,2,0,0
2,86.0,25.0,9.0,10.4,2,0,0
2,87.1,27.0,10.0,6.9,2,1,0
2,81.0,36.0,10.0,8.1,2,0,0
2,90.0,22.0,10.0,12.7,2,0,0
2,84.2,25.0,10.0,5.8,2,0,0
3,86.0,33.0,10.0,17.3,2,0,0
2,87.8,24.0,9.0,10.4,2,0,1
2,82.0,39.0,10.0,15.0,28,0,0
2,81.0,41.0,10.0,10.4,2,0,1
2,84.9,33.0,10.0,17.3,2,0,0
3,90.0,22.0,10.0,3.5,2,1,0
2,78.1,43.0,10.0,19.6,2,0,0
3,89.1,29.0,10.0,9.2,2,1,0
3,81.0,45.0,10.0,10.4,2,0,0
3,81.0,45.0,10.0,10.4,2,0,0
3,84.9,33.0,10.0,17.3,2,0,0
2,90.0,21.0,10.0,9.2,2,0,0
3,81.0,45.0,10.0,10.4,2,1,0
3,89.1,29.0,10.0,9.2,2,1,0
3,86.0,33.0,10.0,16.1,2,1,0
3,90.0,22.0,10.0,3.5,2,0,0
3,91.4,12.0,10.0,12.7,2,0,0
3,89.6,18.0,9.0,6.9,2,0,0
2,90.0,17.0,10.0,9.2,2,0,0
3,86.0,19.0,10.0,4.6,2,0,0
2,73.9,48.0,10.0,6.9,2,0,0
2,73.9,48.0,10.0,6.9,2,0,1
3,71.6,31.0,10.0,4.6,2,0,0
3,68.0,50.0,10.0,3.5,2,0,0
2,59.0,72.0,10.0,3.5,2,0,0
3,63.0,84.0,10.0,4.6,2,1,0
3,66.0,59.0,10.0,4.6,2,0,0
3,68.0,56.0,10.0,4.6,2,0,0
2,59.0,75.0,10.0,5.8,2,1,0
2,59.0,60.0,10.0,5.8,2,0,0
3,73.0,53.0,10.0,5.8,2,1,0
2,73.0,53.0,10.0,5.8,2,0,0
2,73.9,45.0,10.0,4.6,2,0,0
2,80.6,30.0,10.0,5.8,2,0,0
2,80.1,38.0,10.0,5.8,2,0,0
2,80.6,24.0,10.0,12.7,2,0,0
2,88.0,26.0,10.0,4.6,2,0,1
2,84.0,29.0,10.0,5.8,2,0,0
2,89.1,22.0,10.0,5.8,2,0,0
2,84.0,29.0,10.0,5.8,2,0,0
3,93.9,17.0,10.0,9.2,2,1,0
3,91.0,19.0,10.0,10.4,2,0,0
3,89.1,23.0,10.0,3.5,2,0,0
3,87.1,25.0,10.0,6.9,2,0,0
2,89.1,22.0,10.0,15.0,2,0,0
2,93.0,18.0,10.0,10.4,2,0,0
2,95.0,17.0,10.0,8.1,2,0,0
2,95.0,17.0,10.0,8.1,2,0,0
3,87.1,25.0,10.0,6.9,2,0,0
2,91.4,20.0,10.0,6.9,2,0,0
2,87.8,16.0,10.0,5.8,2,0,0
2,97.0,14.0,10.0,11.5,2,0,1
2,87.8,16.0,10.0,4.6,2,0,0
2,87.8,16.0,10.0,6.9,2,0,0
2,91.4,20.0,9.0,3.5,2,0,1
2,89.6,24.0,10.0,4.6,2,0,0
2,93.0,19.0,10.0,10.4,2,0,0
2,96.1,17.0,10.0,8.1,2,0,0
3,91.0,20.0,10.0,3.5,2,1,0
3,89.6,20.0,10.0,4.6,2,0,0
2,90.0,18.0,10.0,15.0,2,0,0
2,93.2,13.0,10.0,3.5,2,0,0
3,93.2,13.0,10.0,5.8,2,0,0
3,89.6,18.0,10.0,4.6,2,1,0
2,87.8,18.0,10.0,5.8,2,0,0
2,72.0,40.0,10.0,3.5,2,0,1
2,72.0,40.0,10.0,3.5,2,1,0
2,70.0,42.0,10.0,3.5,2,0,1
3,66.0,65.0,10.0,4.6,2,0,0
3,69.1,36.0,10.0,8.1,2,0,0
2,68.0,37.0,10.0,5.8,2,0,0
2,52.0,74.0,10.0,3.5,2,0,0
3,60.1,55.0,10.0,3.5,2,0,0
2,66.0,56.0,9.0,5.8,2,0,0
3,68.0,45.0,9.0,3.5,2,0,0
3,71.1,38.0,10.0,3.5,2,0,0
3,71.1,38.0,10.0,3.5,2,1,0
2,66.0,42.0,10.0,5.8,2,0,0
2,71.1,38.0,10.0,3.5,2,0,0
3,77.0,34.0,10.0,4.6,2,1,0
2,73.9,37.0,10.0,3.5,2,0,0
2,77.0,30.0,10.0,18.4,2,0,0
2,77.0,30.0,10.0,18.4,2,0,0
3,77.0,34.0,10.0,4.6,2,0,0
2,77.0,30.0,10.0,18.4,2,0,0
2,89.6,22.0,10.0,12.7,2,1,0
2,89.6,22.0,10.0,12.7,2,0,0
2,89.6,22.0,10.0,12.7,2,0,0
2,82.9,27.0,10.0,18.4,2,1,0
2,86.0,26.0,10.0,4.6,2,0,0
2,81.0,23.0,10.0,3.5,2,0,0
2,86.0,22.0,7.0,5.8,2,0,0
3,82.9,28.0,10.0,3.5,2,0,0
2,82.0,37.0,10.0,5.8,2,0,0
2,88.0,22.0,10.0,3.5,2,0,0
3,88.0,22.0,10.0,3.5,2,0,0
3,82.9,28.0,10.0,3.5,2,0,0
3,82.0,30.0,10.0,6.9,2,0,0
3,84.2,22.0,9.0,4.6,2,0,0
2,87.8,24.0,10.0,3.5,2,0,0
3,82.9,34.0,10.0,9.2,2,1,0
3,82.9,28.0,10.0,3.5,2,0,0
2,87.1,26.0,10.0,6.9,2,0,0
3,87.1,26.0,10.0,4.6,2,1,0
2,87.8,24.0,10.0,3.5,2,0,0
2,87.1,26.0,10.0,6.9,2,1,0
2,89.6,21.0,6.0,6.9,9,0,0
3,87.1,26.0,10.0,6.9,2,0,0
3,75.9,50.0,10.0,5.8,2,0,0
2,82.9,34.0,10.0,9.2,2,0,0
2,93.0,19.0,10.0,3.5,2,0,0
2,87.8,24.0,10.0,3.5,2,0,1
2,93.0,19.0,10.0,3.5,2,0,0
3,93.0,19.0,10.0,3.5,2,0,0
2,86.0,20.0,10.0,4.6,2,1,0
2,77.0,50.0,10.0,5.8,2,0,0
3,97.0,16.0,10.0,5.8,2,0,0
2,78.1,48.0,10.0,4.6,2,0,0
2,80.6,48.0,10.0,4.6,2,0,0
2,93.0,18.0,10.0,8.1,2,0,0
2,96.1,20.0,10.0,8.1,2,0,0
2,95.0,20.0,10.0,10.4,2,0,0
2,89.1,26.0,10.0,11.5,2,0,1
3,89.1,26.0,10.0,11.5,2,0,0
2,96.1,19.0,10.0,3.5,2,0,0
3,100.0,13.0,10.0,3.5,2,1,0
2,95.0,14.0,8.0,4.6,2,0,0
2,91.9,18.0,10.0,12.7,2,0,0
2,97.0,13.0,10.0,12.7,2,0,0
3,95.0,14.0,5.0,4.6,2,0,0
3,100.0,10.0,10.0,12.7,2,1,0
2,95.0,14.0,10.0,3.5,2,0,0
2,91.0,17.0,10.0,16.1,28,0,1
2,91.4,18.0,10.0,5.8,2,0,1
2,91.4,18.0,10.0,6.9,2,0,1
3,82.0,29.0,10.0,11.5,28,0,0
3,87.8,21.0,10.0,4.6,2,0,0
2,80.1,34.0,10.0,5.8,28,0,0
2,84.9,17.0,10.0,4.6,2,0,0
3,73.9,43.0,10.0,3.5,2,0,0
2,73.9,43.0,10.0,3.5,2,0,0
3,72.0,55.0,10.0,3.5,2,0,0
3,78.8,28.0,10.0,6.9,2,0,0
3,75.9,40.0,10.0,4.6,2,1,0
3,75.9,40.0,10.0,4.6,2,1,0
2,80.6,24.0,10.0,3.5,2,0,1
2,66.2,35.0,10.0,3.5,2,0,0
3,81.0,18.0,10.0,5.8,2,0,0
2,73.0,41.0,10.0,3.5,2,1,0
2,68.0,50.0,10.0,3.5,2,0,0
3,75.2,31.0,10.0,4.6,2,0,0
2,64.0,45.0,10.0,5.8,2,0,0
3,70.0,30.0,10.0,4.6,2,0,0
3,70.0,30.0,10.0,4.6,2,0,0
3,66.0,47.0,10.0,3.5,2,0,0
3,68.0,28.0,10.0,4.6,2,1,0
2,68.0,36.0,10.0,16.1,2,0,0
3,77.0,24.0,10.0,3.5,2,1,0
3,77.0,24.0,10.0,3.5,2,0,0
3,73.9,53.0,10.0,4.6,2,0,0
2,71.1,59.0,10.0,5.8,2,0,0
3,77.0,24.0,10.0,3.5,2,0,0
2,77.0,24.0,10.0,3.5,2,0,0
2,75.0,31.0,10.0,13.8,2,0,0
2,73.4,61.0,10.0,4.6,2,0,0
3,80.6,24.0,8.0,3.5,17,0,0
2,80.6,24.0,8.0,3.5,17,0,1
